name,highway,segments,length_km,predicted_risk,risk_low,risk_high,priority_score,severity,prevented_incidents_min,prevented_incidents_max,recommended_action,reported_crime
['Deer Run Road'],residential,1,0.2009600729351771,3.7,0.7756057527113547,1.0078575976649264,0,low,0,0,add_lighting,17.0
['Deer Run Place'],residential,1,0.0751160033547905,15.5,1.7176884659697804,2.0297924095591964,0,low,0,0,add_lighting,6.0
['Deer Lane'],residential,2,0.1296805382936098,8.25,0.8428539859471139,1.753008650554076,0,low,0,0,add_lighting,6.0
['Dedaker Street'],residential,2,0.4378928049891686,8.45,0.9714359446108536,1.6080397798361652,0,low,0,0,add_lighting,6.0
['Dedaker Drive'],residential,8,0.4772721686024344,9.0125,1.023040186116247,1.6554134050627078,0,low,0,0,add_lighting,16.0
['Decatur Street'],residential,25,2.616075919458017,27.168000000000003,2.471426856911994,3.351667334999401,0,moderate,0,0,add_lighting,388.0
['Decatur Street' 'Tulip Street'],residential,2,0.4338314673415395,17.75,1.5563611272776408,2.641057392289794,0,low,0,0,add_lighting,78.0
['Decatur Road'],tertiary,6,1.6626738084474555,25.583333333333332,2.30592761241947,3.3102592483081525,0,moderate,0,0,add_lighting,52.0
['Decatur Road' 'Red Lion Road'],tertiary,2,2.4398449779198126,8.6,0.9363291919418628,1.6723019627894584,0,low,0,0,add_lighting,56.0
['Derry Road'],residential,10,0.8220422206123816,23.509999999999998,2.2220296302180325,2.8957430376488595,0,low,0,0,add_lighting,42.0
['Derry Place'],residential,1,0.1167734589552521,11.5,1.3343605137656809,1.6913330637831154,0,low,0,0,add_lighting,2.0
['Depue Place'],residential,2,0.1348219912372244,4.4,0.7710359598921804,1.1600033091961484,0,low,0,0,add_lighting,6.0
['Depue Avenue'],residential,16,1.8801821904072769,6.9125,0.9217401769829904,1.3575897606495477,0,low,0,0,add_lighting,44.0
['Departures Road'],tertiary,1,0.0284218753099623,0.3,0.0399657440651531,0.4610466941045183,0,low,0,0,add_lighting,0.0
['Densmore Road'],residential,2,0.6552096549715284,2.2,0.567090605244784,0.8575864277795247,0,low,0,0,add_lighting,6.0
['Densmore Road' 'Jeanes Street'],residential,2,0.6659884514269261,4.199999999999999,0.73341130644438,1.1548559905881877,0,low,0,0,add_lighting,14.0
['Densmore Road' 'Barlow Street'],residential,2,0.2962461943049354,8.8,1.1606012032837505,1.430757169653055,0,low,0,0,add_lighting,4.0
['Dennie Street'],residential,2,0.3140343877300078,58.25,5.5782440462912035,6.170918767820737,0,moderate,0,0,add_lighting_and_booth,124.0
['Denman Road'],residential,3,0.2953064447423553,19.53333333333333,1.4831902515727133,3.115426566107963,0,low,0,0,add_lighting,27.0
['Denise Drive'],residential,4,0.3224300481502748,7.15,0.9248675524102001,1.2750620970655988,0,low,0,0,add_lighting,2.0
['Denfield Place'],residential,2,0.1090131445799182,51.849999999999994,4.904945733473002,5.385598941557653,0,moderate,0,0,add_lighting_and_booth,2.0
['Delray Street'],residential,2,0.1565824352904454,2.05,0.4644900030594396,0.9345501622968022,0,low,0,0,add_lighting,0.0
['Delphine Street'],residential,3,0.33710024585257037,39.76666666666667,3.7942262475142865,4.22161896004418,0,moderate,0,0,add_lighting,53.0
['Delphi Place'],residential,3,0.3051131533557782,5.333333333333333,0.8261477840706934,1.2544288295767714,0,low,0,0,add_lighting,23.0
['Delmar Street'],residential,4,0.5318126785247462,61.324999999999996,5.241252133141156,8.595816634660732,0,high,0,0,add_lighting_and_booth,22.0
['Discher Street'],residential,1,0.1426036688541883,13.3,1.2808477241376783,2.1290868655271638,0,low,0,0,add_lighting,9.0
['Diplomat Place'],residential,2,0.277931634817231,24.8,2.3362145072464893,2.9049065514192867,0,low,0,0,add_lighting,18.0
['Dimarco Drive'],residential,18,2.393099667070315,20.927777777777777,2.002117643423907,2.6993131592234163,0,moderate,0,0,add_lighting,66.0
['Dillman Street'],residential,3,0.2573083681124561,59.333333333333336,5.723422669375155,7.26983879134414,0,high,0,0,add_patrols,21.0
['Dicks Place'],residential,3,0.5821959214065124,3.1666666666666665,0.5780359448873942,0.9446362283855017,0,low,0,0,add_lighting,0.0
['Dickinson Street'],residential,77,4.763280570263206,67.02857142857142,6.867804107460785,8.910428590926939,0,severe,0,0,add_patrols,1575.0
['Dickens Place'],residential,2,0.1003668054236104,3.95,0.6712201189274926,1.1919098717891219,0,low,0,0,add_lighting,0.0
['Dickens Avenue'],residential,10,1.0380192919220428,61.77,6.447397722422903,7.641271914497159,0,high,0,0,add_lighting_and_booth,324.0
['Diamond Street'],secondary,76,5.338560362911985,77.52105263157895,10.194273137210597,14.080825253790573,0,severe,0,0,full_intervention,2192.0
['Dexter Street'],residential,6,0.689336740844201,56.050000000000004,5.372115188735808,6.474746363737278,0,high,0,0,add_lighting_and_booth,32.0
['Dewees Street'],residential,12,1.6289632170050568,28.608333333333334,2.5706335905008038,3.427508860243933,0,moderate,0,0,add_lighting,414.0
['Devon Street'],residential,13,1.9483092335045216,22.346153846153847,2.018534729764471,2.973363557118133,0,moderate,0,0,add_lighting,121.0
['Devon Place'],residential,6,0.4906427642718182,4.383333333333334,0.6944755426342731,1.2152135382245945,0,low,0,0,add_lighting,2.0
['Devereaux Street'],residential,4,0.735281995856738,13.950000000000001,1.475353275021197,2.0169955045507617,0,low,0,0,add_lighting,38.0
['Design Centre'],unclassified,2,0.1994820196472283,4.4,0.8081751921483757,1.1100613901511358,0,low,0,0,add_lighting,8.0
['Derry Terrace'],residential,1,0.0857091756948372,33.5,3.0028270757217728,3.861303316666344,0,low,0,0,add_lighting,3.0
['Dorset Street'],residential,7,1.3903648783131126,19.714285714285715,1.905043311168097,2.6025865703887967,0,low,0,0,add_lighting,68.0
['Dorrance Street'],residential,8,0.9938786270233217,41.875,3.832374769857142,4.6121498395406775,0,moderate,0,0,add_lighting_and_booth,87.0
['Dorothy Drive'],residential,2,0.6284956279408288,1.7,0.49773418804100394,0.7108213518554373,0,low,0,0,add_lighting,12.0
['Dorel Street'],residential,5,0.7706993598315303,38.6,3.605189414455831,4.439480433818926,0,moderate,0,0,add_lighting,102.0
['Dorchester Road'],residential,4,0.6270263463375806,42.975,4.3879521068085925,4.723124054292594,0,moderate,0,0,add_lighting,28.0
['Dorcas Street'],residential,14,2.8754162652126274,38.55714285714286,3.5109365841483116,4.370139185755151,0,moderate,0,0,add_lighting,196.0
['Dorcas Street' 'Ripley Street' 'Griffith Street'],residential,1,0.3432193147219284,21.3,2.17527860913947,2.5079552410177994,0,low,0,0,add_lighting,16.0
['Dora Drive' 'Drake Drive'],residential,1,0.3396470476364379,8.6,1.0119057807844922,1.572706324828684,0,low,0,0,add_lighting,5.0
['Dondill Place'],residential,8,0.47348886114981437,29.4375,2.782516771381319,3.5443108810925983,0,moderate,0,0,add_lighting,24.0
['Donath Street'],residential,1,0.1106659404912503,27.6,2.4292548673779613,3.314701540076729,0,low,0,0,add_lighting,45.0
['Donaldson Street'],residential,2,0.3014713071658853,13.9,1.5440191511014285,1.926302155432622,0,low,0,0,add_lighting,8.0
['Dogwood Lane'],residential,2,0.3495230041759268,18.75,1.4875951387441244,2.941585637075815,0,low,0,0,add_lighting,112.0
['Dobson Street'],residential,2,0.1199363955011886,58.9,5.508876906511327,6.432159788449404,0,moderate,0,0,add_lighting_and_booth,20.0
['Division Street'],residential,2,0.318779648254664,23.1,1.890138518980787,3.1686895496672305,0,low,0,0,add_lighting,2.0
['Divinity Street'],residential,2,0.3126551502958389,31.3,3.001026863211955,3.4129134966401193,0,low,0,0,add_lighting,53.0
['Disston Street'],residential,59,7.546456819527006,40.503389830508475,3.6485393655484293,4.729790711254108,0,high,0,0,add_lighting_and_booth,1027.0
['Drumore Place'],residential,2,0.1123743293501116,46.849999999999994,4.448205394886282,4.837297444571613,0,moderate,0,0,add_lighting_and_booth,10.0
['Drumore Drive'],residential,4,0.5921572969949966,39.025,3.7098129724075264,4.13534344781782,0,moderate,0,0,add_lighting,30.0
['Drummond Road'],unclassified,2,2.0786090738550382,5.449999999999999,0.8638994987236877,1.2287286137755553,0,low,0,0,add_lighting,42.0
['Druim Moir Lane'],residential,2,0.288892911508338,12.55,1.4930534575129641,1.7242650435570988,0,low,0,0,add_lighting,10.0
['Driftwood Drive'],residential,2,0.3998181233355916,43.2,3.791731763430274,4.823398171581669,0,moderate,0,0,add_lighting_and_booth,46.0
['Drexel Road'],residential,15,4.00875663800147,23.546666666666667,2.3007202205807515,2.825040164753132,0,moderate,0,0,add_lighting,178.0
['Dreer Street'],residential,5,0.4333007671401868,45.160000000000004,3.945555530532908,5.493665186651463,0,moderate,0,0,add_lighting_and_booth,38.0
['Draper Street'],residential,2,0.3313080184056473,18.9,1.8813250296518118,2.415060508753461,0,low,0,0,add_lighting,5.0
['Dows Road'],residential,2,0.16004853363435,34.3,3.136951721314174,3.8709079770226946,0,low,0,0,add_lighting,6.0
['Dows Road' 'Perrin Road'],residential,1,0.2782206824830151,5.8,0.8367436710481968,1.3289800930377529,0,low,0,0,add_lighting,23.0
['Downs Place'],residential,1,0.1326015777157767,8.7,1.2283446866003702,1.3433052071009723,0,low,0,0,add_lighting,6.0
['Downing Place'],residential,2,0.1038361286866854,48.5,4.607927724055454,5.02778597928186,0,moderate,0,0,add_lighting_and_booth,10.0
['Dowitcher Place'],residential,3,0.1856740860650078,42.03333333333333,3.806306257176446,4.860221869416095,0,moderate,0,0,add_lighting_and_booth,7.0
['Dounton Street'],residential,7,0.6075118559559198,52.05714285714286,4.297415126448533,6.359862055006539,0,moderate,0,0,add_lighting_and_booth,84.0
['Dothan Terrace'],residential,1,0.0849816852617272,4.2,0.6812028947119046,1.2317415464085637,0,low,0,0,add_lighting,3.0
['Dothan Plaza'],residential,2,0.2313298211161154,24.4,2.5167800296578844,2.660694777298286,0,low,0,0,add_lighting,10.0
['Carnwath Street'],residential,10,0.8449699115769832,31.639999999999997,2.862598526827749,3.644469442380134,0,moderate,0,0,add_lighting,28.0
['Carnation Street'],residential,2,0.3156373100093396,62.9,5.893408819038452,7.1831262505487565,0,moderate,0,0,add_lighting_and_booth,52.0
['Carlton Street'],residential,8,0.9989831352226061,40.2875,3.8365520815473158,4.748154542878383,0,high,0,0,add_lighting,131.0
['Cargill Lane'],residential,4,0.5024288218792419,9.225,1.1349658122289392,1.5585906841191992,0,low,0,0,add_lighting,10.0
['Carey Terrace'],residential,2,0.1579323304872912,19.4,1.775206569228929,2.6513209954703285,0,low,0,0,add_lighting,0.0
['Carey Road'],residential,8,0.4710320580729284,43.1,3.873627638748971,4.780473590721287,0,moderate,0,0,add_lighting_and_booth,12.0
['Dungan Road'],tertiary,40,6.140886166577051,36.1325,3.1027333144356763,4.445904119195055,0,moderate,0,0,add_lighting,600.0
['Dundee Avenue'],residential,2,0.2098264041716008,22.700000000000003,2.2503108214385596,2.682544785581408,0,low,0,0,add_lighting,2.0
['Duncan Street'],residential,16,1.2536652172684353,16.38125,1.4596250985722645,2.4299833506854314,0,low,0,0,add_lighting,262.0
['Dumont Road'],residential,4,0.6694173071185542,6.125,0.8766831455637238,1.2269921527916912,0,low,0,0,add_lighting,37.0
['Dumont Road' 'Regina Street'],residential,2,0.381114439124444,3.75,0.7011255334724675,1.1049452311522439,0,low,0,0,add_lighting,6.0
['Dumont Place'],residential,2,0.257483450925043,3.3,0.7302464635179505,0.965792037701661,0,low,0,0,add_lighting,0.0
['Duffy Lane'],residential,2,0.0965076949198602,29.15,2.0440508501635497,4.243112719307231,0,low,0,0,add_lighting,0.0
['Duffield Street'],residential,19,1.3399896822278379,51.873684210526314,4.93983522378796,6.402469617283361,0,high,0,0,add_lighting,398.0
['Dudley Street'],residential,11,1.4930806565140333,50.845454545454544,4.718828802887692,5.676140485663596,0,high,0,0,add_lighting_and_booth,221.0
['Drury Street'],residential,1,0.0870728767091703,84.3,7.035833505885687,15.137179366826883,0,high,0,0,add_patrols,121.0
['Durard Road'],residential,2,0.4379642013149106,9.100000000000001,1.1953240007972297,1.4378688594320777,0,low,0,0,add_lighting,12.0
['Durand Street'],residential,2,0.2743759666668362,21.25,2.0253315720885583,2.680471624309564,0,low,0,0,add_lighting,8.0
['Dupont Street'],residential,22,2.821003423308487,59.23181818181818,5.219358775041389,8.228431308113251,0,high,0,0,add_lighting_and_booth,325.0
['Dunton Street'],residential,1,0.18589155897725,60.1,5.624754465243181,6.663692645337033,0,moderate,0,0,add_lighting_and_booth,12.0
['Dunlap Street'],residential,1,0.2797328549295231,41.3,3.6092668608869616,4.683395533527923,0,moderate,0,0,add_lighting_and_booth,31.0
['Dunks Ferry Place'],residential,1,0.1541839044206125,28.6,2.7111708504662717,3.187815668228372,0,low,0,0,add_lighting,11.0
['Dungan Street'],residential,6,0.8166974108845106,38.833333333333336,3.330328269270545,4.827299282391907,0,moderate,0,0,add_lighting,99.0
['Carver Street'],residential,8,1.0413913544227618,34.3,3.1833408570892496,3.8648077402236396,0,moderate,0,0,add_lighting,148.0
['Carteret Drive'],residential,10,1.3019872903003502,40.470000000000006,3.961812594518792,4.928243747468267,0,high,0,0,add_lighting,56.0
['Carter Road'],residential,8,1.5166233314634936,5.9375,0.8694748210561151,1.2789878474707381,0,low,0,0,add_lighting,30.0
['Carson Street'],residential,6,0.48210891549641177,72.98333333333333,9.728789125114984,12.026928901352113,0,severe,0,0,add_lighting_and_booth,35.0
['Carson Street' 'Boone Street'],residential,1,0.2066318309710927,44.6,4.253469174928685,4.571497257832868,0,moderate,0,0,add_lighting_and_booth,4.0
['Carroll Street'],residential,2,0.3556231142156595,46.150000000000006,4.145467142563794,5.1926944073642645,0,moderate,0,0,add_lighting,50.0
['Carpenter Street' 'South 26th Street'],residential,1,0.0960657410309354,72.5,6.374794481368179,9.92356881441402,0,high,0,0,add_patrols,3.0
['Carpenter Lane'],residential,28,3.3380492696498685,32.775,2.96948769644296,4.1466765108292005,0,moderate,0,0,add_lighting,235.0
['Caroline Road' 'Charter Road'],residential,1,1.1799820557333325,3.1,0.5671419784037641,1.1338346741583294,0,low,0,0,add_lighting,75.0
['East Allens Lane'],residential,9,1.6401187196527456,14.222222222222221,1.52554768196493,2.00446992412289,0,low,0,0,add_lighting,76.0
['East Albert Street'],residential,22,1.4083595371509268,61.56818181818182,6.177586748551172,8.053012616255744,0,severe,0,0,add_lighting_and_booth,233.0
['East Albanus Street'],residential,4,0.6366567597797457,38.875,3.636539716950783,4.269561912028311,0,moderate,0,0,add_lighting,99.0
['East Airdrie Street'],residential,3,0.3142668223822984,35.03333333333333,3.19379980578066,4.09467050911528,0,moderate,0,0,add_lighting,102.0
['East Abington Avenue'],residential,6,0.5635313786289962,54.61666666666667,5.09107235895195,6.365813677323801,0,high,0,0,add_lighting,48.0
['East Abbottsford Avenue'],residential,2,0.2208413630612022,67.6,6.223473275146205,8.283030667174383,0,moderate,0,0,add_lighting_and_booth,58.0
['East 65th Avenue'],residential,2,0.1770207831201932,12.3,1.192932613045656,2.05182293210954,0,low,0,0,add_lighting,44.0
['East 64th Avenue' 'East Colonial Street'],residential,1,0.3311116894298265,6.9,0.9871679402609124,1.34277492501524,0,low,0,0,add_lighting,25.0
['Earp Street'],residential,17,1.5199575926506446,41.39411764705882,3.8681501787893118,4.952820409930384,0,high,0,0,add_lighting,124.0
['Earl Street'],residential,5,0.4206170441378418,57.42,5.346565234283405,8.627789136193737,0,high,0,0,add_patrols,30.0
['Eakins Oval'],primary,7,0.6752121865372959,51.5,5.319439474286597,6.216455559123871,0,high,0,0,add_lighting_and_booth,255.0
['Eadom Street'],residential,12,0.7822161790639698,47.0,3.881294260974221,6.030860910110985,0,moderate,0,0,add_lighting_and_booth,116.0
['Dyre Street'],residential,18,1.7554769921443167,50.99444444444444,4.869623948788461,5.988336387889819,0,high,0,0,add_lighting_and_booth,473.0
['Dutton Road' 'Darnell Road'],unclassified,2,1.581167631897054,9.75,1.040587692528611,1.7398757544681125,0,low,0,0,add_lighting,18.0
['Durfor Street'],residential,8,1.0581750123581515,38.7,3.6892702540259017,4.371319061315886,0,high,0,0,add_lighting,85.0
['Durard Street'],residential,1,0.2301867252353889,13.0,1.4666591479111275,1.850433725148908,0,low,0,0,add_lighting,8.0
['East Bristol Street'],residential,52,3.3771669290408775,48.64423076923077,4.423497112909029,5.959844148104643,0,high,0,0,add_lighting_and_booth,780.0
['East Brinton Street'],residential,2,0.454999627897086,36.35,3.3216344151232677,4.06951905666644,0,low,0,0,add_lighting,40.0
['East Bringhurst Street'],residential,4,0.771507213923321,41.75,3.754463193301424,4.992212264013803,0,moderate,0,0,add_lighting,166.0
['East Boston Street'],residential,10,1.1636752042768634,48.56,4.479278151456779,5.3255801617425895,0,moderate,0,0,add_lighting_and_booth,238.0
['East Birch Street'],residential,10,1.0095072563422662,37.8,3.4809006554953847,4.407885328597891,0,moderate,0,0,add_lighting,178.0
['East Berks Street'],residential,16,1.28479334445334,70.01875,7.311601606220415,10.24551123823393,0,severe,0,0,add_patrols,204.0
['East Bells Mill Road'],residential,1,0.1361322491126451,57.1,5.403889225338035,6.05213800786806,0,moderate,0,0,add_lighting_and_booth,20.0
['East Barringer Street'],residential,10,1.6635428767654485,14.01,1.4481815900646167,2.06242806176848,0,low,0,0,add_lighting,82.0
['East Auburn Street'],residential,19,1.290540504829303,61.22631578947368,6.038110261387008,8.327439165266405,0,severe,0,0,add_lighting_and_booth,318.0
['East Ashmead Street'],residential,6,1.036181404413158,45.56666666666666,4.050152251572795,5.37581684736223,0,moderate,0,0,add_lighting_and_booth,292.0
['East Ashdale Street'],residential,17,1.5778060695556944,30.38235294117647,2.6424518248555096,3.719865579314685,0,moderate,0,0,add_lighting,400.0
['East Armstrong Street' 'Baynton Street'],residential,2,0.4631001517274554,32.45,2.003665511325054,5.195996079323261,0,low,0,0,add_lighting,108.0
['East Arizona Street'],residential,4,0.5255646334488093,62.3,6.105650411502936,7.585328864011283,0,high,0,0,add_lighting_and_booth,43.0
['East Annsbury Street'],residential,3,0.1884328048927918,59.666666666666664,5.744311097089349,6.975180593752973,0,high,0,0,add_lighting_and_booth,24.0
['East Annsbury Street' 'Weymouth Street'],residential,1,0.2556935798032953,25.3,2.456128026688113,2.8664007372280738,0,low,0,0,add_lighting,27.0
['East Ann Street'],residential,25,1.520484531074505,63.324,5.817361434682816,8.093659445789822,0,high,0,0,add_lighting_and_booth,541.0
['East Columbia Avenue'],residential,17,1.0678683004237688,70.36470588235295,8.152346110289022,11.918010383929342,0,severe,0,0,add_lighting_and_booth,443.0
['East Colona Street'],residential,2,0.14695542904313152,53.4,3.9928775714655846,6.929619599007545,0,moderate,0,0,add_lighting_and_booth,8.0
['East Cliveden Street'],residential,44,4.997400208217143,29.261363636363637,2.6688169212272315,3.905415470003977,0,high,0,0,add_lighting,636.0
['East Clementine Street'],residential,21,1.5386673109410176,50.852380952380955,3.9683715684693888,6.837235563985821,0,high,0,0,add_lighting_and_booth,783.0
['East Clearfield Street'],residential,90,4.80105547343191,61.93444444444445,5.381630524817465,8.799116979839985,0,severe,0,0,add_lighting_and_booth,4216.0
['East Clarkson Avenue'],residential,10,1.217767453439882,36.39,3.46072530869118,4.2196930091543985,0,moderate,0,0,add_lighting_and_booth,176.0
['East Clapier Street'],residential,3,0.4167495855775113,44.9,4.062260466354671,4.938840792498508,0,moderate,0,0,add_lighting_and_booth,54.0
['East Church Lane'],residential,9,0.8831512919429576,42.7,4.3176248114133795,5.205197976169131,0,high,0,0,add_lighting,218.0
['East Chew Avenue'],residential,8,0.5840921823360492,39.7875,3.3442552379137975,4.761609266641218,0,moderate,0,0,add_lighting_and_booth,50.0
['East Cheltenham Avenue' 'Keystone Street'],residential,1,0.2406630704383042,22.0,2.034949723355619,2.780307308585409,0,low,0,0,add_lighting,22.0
['East Champlost Avenue'],tertiary,12,0.7773306493750416,74.375,7.118307402464816,11.208758846384404,0,severe,0,0,add_lighting_and_booth,106.0
['East Cayuga Street'],residential,40,3.003319474215586,35.777499999999996,3.0146445340185,4.389483608204654,0,moderate,0,0,add_lighting,658.0
['East Carver Street'],residential,2,0.3429790281985911,27.4,2.5335646343292555,3.1809119973953597,0,low,0,0,add_lighting,33.0
['East Carey Street'],residential,3,0.1844997693626288,45.26666666666667,4.447481358552981,5.234955893920191,0,high,0,0,add_lighting,225.0
['East Cambria Street'],residential,36,2.5420822262195117,60.75277777777777,5.91018511598939,8.82581153924324,0,severe,0,0,add_lighting_and_booth,1634.0
['East Cabot Street'],residential,3,0.3092378228579653,39.96666666666667,3.653703204581415,4.486494892223027,0,moderate,0,0,add_lighting_and_booth,50.0
['East Earlham Street'],residential,2,0.1815587438517164,28.35,2.11703201362707,3.941340844731804,0,low,0,0,add_lighting,6.0
['East Duval Street'],residential,28,3.2934114412169446,44.44285714285714,4.298252145280268,5.244192130531958,0,high,0,0,add_lighting,577.0
['East Durham Street'],residential,22,3.175299144332747,12.186363636363637,1.358364555644594,1.8262981205773314,0,low,0,0,add_lighting,119.0
['East Deer Run Road'],residential,1,0.0408712856737346,32.0,3.0303659989385423,3.5274863646414225,0,low,0,0,add_lighting,13.0
['East Deer Run Road' 'Genesee Drive'],residential,1,0.1966930376119557,14.0,1.3027105309937417,2.271514175477609,0,low,0,0,add_lighting,10.0
['East Dauphin Street'],tertiary,20,1.4385663132491397,73.875,7.091624444207211,10.978801181972823,0,severe,0,0,add_patrols,357.0
['East Dakota Street'],residential,3,0.38292565382929267,25.766666666666666,2.439992021268203,3.0962886078929723,0,moderate,0,0,add_lighting,32.0
['East Cumberland Street'],residential,34,2.484371990055222,65.01764705882353,7.182816449328147,10.016647107648069,0,severe,0,0,add_patrols,1192.0
['East Crown Avenue'],residential,20,1.4268757048496459,36.33,3.0808339536713922,4.518441901257853,0,moderate,0,0,add_lighting,170.0
['East Courtland Street'],residential,32,2.139568561467847,54.821875,4.898631056211058,6.631689790965426,0,high,0,0,add_lighting_and_booth,986.0
['East Country Club Road'],residential,2,0.2064553880688268,25.85,2.5688478121282494,2.9561016554849635,0,low,0,0,add_lighting,34.0
['East Coulter Street'],residential,6,0.8246239466878726,39.449999999999996,3.5731762381381125,4.466283258018699,0,moderate,0,0,add_lighting_and_booth,196.0
['East Cornwall Street'],residential,9,1.079111746685887,41.48888888888889,3.6394796475767492,5.001490564814962,0,moderate,0,0,add_lighting,251.0
['East Commissioner Street'],residential,5,0.23668229969329257,61.7,5.316472058129604,7.836699867442322,0,high,0,0,add_lighting_and_booth,46.0
['East Commissioner Street' 'Braddock Street'],residential,1,0.0903565450813343,66.5,6.272053610674995,7.838446519321542,0,moderate,0,0,add_lighting_and_booth,14.0
['East Comly Street'],residential,22,1.856061715713683,52.53636363636363,4.932547168386886,6.5434099603884555,0,high,0,0,add_lighting_and_booth,420.0
['East George Street'],residential,2,0.1329608451009366,18.85,1.888803559878772,2.4112719091412775,0,low,0,0,add_lighting,14.0
['East Garfield Street'],residential,1,0.2808780225067338,30.2,2.90126753521274,3.303754767267817,0,low,0,0,add_lighting,15.0
['East Gale Street'],residential,1,0.1902187403978019,50.6,4.57569660613703,5.492969930852482,0,moderate,0,0,add_lighting_and_booth,16.0
['East Flora Street'],residential,2,0.3025292612829682,50.75,4.541827698625017,5.580028814891438,0,moderate,0,0,add_lighting_and_booth,41.0
['East Fletcher Street'],residential,8,0.8080396539921109,57.5875,5.0366780166945375,7.07730701756398,0,moderate,0,0,add_lighting_and_booth,76.0
['East Fisher Avenue'],residential,8,0.6811167436626671,63.1125,6.104432313688022,7.261931968464491,0,high,0,0,add_lighting_and_booth,228.0
['East Firth Street'],residential,9,0.9583843704046822,49.355555555555554,4.559586459674071,5.584989096808619,0,high,0,0,add_lighting_and_booth,124.0
['East Falls Lane'],residential,1,0.1261043303389926,29.8,2.872474212991048,3.2351588579399437,0,low,0,0,add_lighting,18.0
['East Eyre Street'],residential,8,0.72786871443995,55.737500000000004,5.194203834723725,6.836014060006284,0,high,0,0,add_patrols,103.0
['East Eyre Street' 'Salmon Street'],residential,1,0.1161363382242872,96.1,8.186115832418468,32.177737305887824,0,severe,0,0,full_intervention,17.0
['East Evergreen Avenue'],residential,6,1.0346327449777986,46.78333333333333,4.105879506977381,5.76958324051957,0,moderate,0,0,add_lighting_and_booth,50.0
['East Estaugh Street'],residential,2,0.16690307925676778,68.35,6.4124445093453435,8.403950059175454,0,high,0,0,add_lighting_and_booth,37.0
['East Elwood Street'],residential,1,0.0442504757371064,48.0,4.011730135757074,5.617966958759212,0,moderate,0,0,add_lighting_and_booth,10.0
['East Ellet Street'],residential,4,0.7632366831166952,17.0,1.6969910551043388,2.289825120348704,0,low,0,0,add_lighting,27.0
['East Elkhart Street'],residential,23,1.309143340268214,52.79565217391304,4.833681747303621,6.3838117697885295,0,high,0,0,add_lighting_and_booth,281.0
['East Eleanor Street'],residential,4,0.6750289114031277,37.55,3.3011660445812954,4.418722401296247,0,moderate,0,0,add_lighting,149.0
['Capital View Drive' 'Palisades Drive'],residential,1,0.2187760535050234,20.2,1.5268959740078685,3.157084684683145,0,low,0,0,add_lighting,39.0
['Cantrell Terrace'],residential,1,0.0986906003969684,46.5,3.6045459174689816,5.826034286147046,0,moderate,0,0,add_lighting_and_booth,14.0
['Cantrell Street'],residential,13,1.6559964639968778,45.16923076923077,4.26707573106366,5.113894584084749,0,high,0,0,add_lighting_and_booth,245.0
['Canton Street'],residential,2,0.5318309210754794,29.8,2.6997616575465706,3.44015156131868,0,low,0,0,add_lighting,28.0
['Canby Drive' 'Friar Road'],residential,2,0.5982815183501208,5.85,1.0017132210382118,1.1444187823715088,0,low,0,0,add_lighting,12.0
['Campus Lane'],residential,2,0.9039725267432938,15.85,1.722406691255589,2.0717221961250907,0,low,0,0,add_lighting,22.0
['East Hampton Road'],residential,2,0.2808929414655616,61.400000000000006,5.755667673874422,6.909299976730616,0,moderate,0,0,add_lighting_and_booth,4.0
['East Hagert Street'],residential,14,1.4683168968962923,58.121428571428574,6.0160543026265865,7.432147168941182,0,severe,0,0,add_lighting_and_booth,274.0
['East Gurney Street'],residential,16,1.0466745176664662,70.53125,7.159657847610539,10.09954073442712,0,severe,0,0,add_patrols,209.0
['East Gravers Lane'],residential,8,1.0547203339293174,38.2875,3.503578899254533,4.52219839504924,0,moderate,0,0,add_lighting,52.0
['East Grange Avenue'],residential,2,0.0852092329033106,44.9,3.9810491890218644,4.975560931255981,0,moderate,0,0,add_lighting_and_booth,52.0
['East Gowen Avenue'],residential,36,4.374282216166926,15.836111111111112,1.5140615983518293,2.3498043100178547,0,moderate,0,0,add_lighting,520.0
['East Gorgas Lane'],residential,46,4.761626213901905,14.713043478260868,1.4022242781828047,2.4046209581346343,0,moderate,0,0,add_lighting,564.0
['East Gordon Street'],residential,6,0.5424820567838019,68.0,6.4215702550538145,8.883195104292861,0,high,0,0,add_lighting_and_booth,77.0
['East Glenwood Avenue'],residential,10,1.3344488207517007,38.79,3.2604139131594634,4.783206117640399,0,moderate,0,0,add_lighting_and_booth,344.0
['East Girard Avenue'],primary,36,2.7928167634487218,59.82222222222222,7.235752171703993,10.674940685315073,0,severe,0,0,add_lighting,392.0
['East Hilton Street'],residential,7,0.7414692746789416,60.214285714285715,5.9021080344868855,7.886172785086141,0,severe,0,0,add_lighting,354.0
['East Hill Creek Drive'],residential,4,0.40280757752825336,54.35,3.7973446481285102,8.358203869994442,0,moderate,0,0,add_lighting_and_booth,130.0
['East Highland Avenue'],residential,6,0.8179641561801165,31.3,2.8767508852886823,3.834254755378416,0,moderate,0,0,add_lighting,78.0
['East Hewson Street'],residential,7,0.7499443135619613,65.24285714285715,6.877344440201201,8.04254620348246,0,high,0,0,add_patrols,72.0
['East Hazzard Street'],residential,9,1.0557580106281617,50.58888888888889,4.609274270380688,5.740934336751536,0,high,0,0,add_lighting_and_booth,148.0
